Date,Fighter,Sig. Str. Leg,Sig. Str. Leg Attempts,Opp Sig. Str. Leg,Opp Sig. Str. Leg Attempts,Sig. Str. Ground Landed,Sig. Str. Ground Attempts,Opp Sig. Str. Ground Landed,Opp Sig. Str. Ground Attempts,Total Strikes Landed,Total Strikes Attempts,Opp Total Strikes Landed,Opp Total Strikes Attempts,Total Takedowns Landed,Total Takedowns Attempts,Opp Total Takedowns Landed,Opp Total Takedowns Attempts,Submission Total Attempts,Opp Submission Total Attempts,Takedown %,Opp Takedown %,Sig. Str. Leg %,Opp Sig. Str. Leg %,Sig. Str. Ground %,Opp Sig. Str. Ground %,Total Strikes %,Opp Total Strikes %,KnockDown Total,Opp KnockDown Total,KnockDown Total Difference,Ground Time,Opp Ground Time,Standing Time,Opp Standing Time,Dominant Positions,Opp Dominant Positions,Top Strike Speed,Opp Top Strike Speed,Height,Weight,Reach,Leg Reach,Points,Inner Zone,Opp Inner Zone,Outer Zone,Opp Outer Zone,Sig. Str. Per KnockDown,Opp Sig. Str. Per KnockDown,Sig. Str. Punches Diff,Sig. Str. Diff,Sig. Str. Leg Diff,Sig. Str. Ground Diff,Odds,Total Wins,Win
8/30/2018 0:00,Jason Butcher,3,3,1,1,0,0,5,5,5,10,9,11,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0.818181818,0,1,-1,3.54,3.54,1.6,1.6,0,0,0,0,"6'3""",205,0,0,0,0,0,0,0,0,9,0,-0.318181818,0,nan,-245,0,0
8/30/2018 0:00,Sadibou Sy,6,29,9,13,1,8,43,47,18,69,57,73,0,0,1,5,0,0,0,0.2,0.206896552,0.692307692,0.125,0.914893617,0.260869565,0.780821918,0,0,0,4.6,4.6,10.54,10.54,0,0,0,0,"6'3""",170,80,94,6,0,0,0,0,0,0,0,-0.519952353,-0.485411141,-0.789893617,100,1,1
8/30/2018 0:00,Caio Magalhaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6'1""",185,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,0,0
8/30/2018 0:00,Caio Alencar,2,2,2,2,11,12,0,0,13,17,4,7,1,2,0,0,0,0,0.5,0,1,1,0.916666667,0,0.764705882,0.571428571,0,1,-1,2.43,2.43,2.17,2.17,0,0,0,0,"6'4""",265,0,0,3,0,0,0,0,0,4,nan,0.193277311,0,nan,100,1,1
8/30/2018 0:00,Mike Kyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6'3""",265,0,0,0,0,0,0,0,0,0,0,0,0,0,-120,0,0
8/30/2018 0:00,Paul Bradley,0,4,2,4,0,0,0,0,0,11,15,24,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.625,0,1,-1,3.1,3.1,1.59,1.59,0,0,0,0,"5'9""",170,0,0,0,0,0,0,0,0,15,0,-0.625,-0.5,0,160,0,0
8/30/2018 0:00,Handesson Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6'0""",170,74,43,6,0,0,0,0,0,0,0,0,0,0,-185,1,1
8/30/2018 0:00,Magomed Idrisov,1,2,0,1,13,13,0,1,31,60,7,29,1,2,0,0,0,0,0.5,0,0.5,0,1,0,0.516666667,0.24137931,1,0,1,1.48,1.48,3.12,3.12,0,1,0,0,"5'8""",145,0,0,0,0,0,0,0,31,0,nan,0.275287356,0.5,1,-110,0,0
8/30/2018 0:00,Alexandre Bezerra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5'8,145,73,42,6,0,0,0,0,0,0,0,0,0,0,-110,1,1
8/30/2018 0:00,Sean O'Connell,3,4,7,7,20,44,22,23,28,63,35,40,0,0,2,2,0,0,0,1,0.75,1,0.454545455,0.956521739,0.444444444,0.875,1,0,1,8.45,8.45,1.15,1.15,0,0,0,0,6'1,205,0,0,5,0,0,0,0,28,0,0,-0.430555556,-0.25,-0.501976285,-160,1,0
8/30/2018 0:00,Bozigit Ataev,10,13,17,23,17,21,11,11,55,85,49,95,0,1,1,2,0,0,0,0.5,0.769230769,0.739130435,0.80952381,1,0.647058824,0.515789474,0,1,-1,4.46,4.46,10.14,10.14,0,0,0,0,"6'0""",205,74,84,6,0,0,0,0,0,49,-0.5,0.13126935,0.030100334,-0.19047619,140,1,1
8/30/2018 0:00,Smealinho Rama,3,3,0,0,0,0,40,88,4,5,45,100,1,1,3,4,0,0,1,0.75,1,0,0,0.454545455,0.8,0.45,1,1,0,4.47,4.47,2.55,2.55,1,1,0,0,"6'0""",205,76,84,5,0,0,0,0,4,45,0.25,0.35,nan,nan,-1000,1,1
8/30/2018 0:00,Jamie Abdallah,0,0,4,6,0,0,13,13,4,7,18,20,0,0,1,1,0,0,0,1,0,0.666666667,0,1,0.571428571,0.9,0,0,0,4.1,4.1,0.5,0.5,0,1,0,0,"6'1""",205,0,0,0,0,0,0,0,0,0,0,-0.328571429,nan,nan,650,0,0
10/5/2018 0:00,Mike Kyle,2,4,3,5,0,0,2,5,4,10,7,14,0,0,1,1,0,0,0,1,0.5,0.6,0,0.4,0.4,0.5,0,0,0,1.46,1.46,0.12,0.12,0,0,0,0,"6'3""",265,0,0,6,0,0,0,0,0,0,0,-0.1,-0.1,nan,0,0,0
10/5/2018 0:00,Muhammed Dereese,12,15,3,6,2,5,0,0,17,29,6,19,1,1,0,0,0,0,1,0,0.8,0.5,0.4,0,0.586206897,0.315789474,0,0,0,1.46,1.46,5.12,5.12,1,0,0,0,"6'0""",265,76,85,0,0,0,0,0,0,0,nan,0.270417423,0.3,nan,0,2,1
10/5/2018 0:00,Lance Palmer,8,15,10,23,154,197,8,8,179,244,27,73,7,11,0,4,0,0,0.636363636,0,0.533333333,0.434782609,0.781725888,1,0.733606557,0.369863014,0,1,-1,27.4,27.4,19.42,19.42,8,1,0,0,"5'6""",145,69,156,21,0,0,0,0,0,27,0.636363636,0.363743544,0.098550725,-0.218274112,-900,4,1
10/5/2018 0:00,Max Coga,28,50,38,78,13,15,63,82,176,385,122,301,1,4,5,16,0,0,0.25,0.3125,0.56,0.487179487,0.866666667,0.768292683,0.457142857,0.405315615,2,0,2,12.98,12.98,25.82,25.82,0,0,0,0,"5'8""",145,0,0,4,0,0,0,0,88,0,-0.0625,0.051827243,0.072820513,0.098373984,540,1,0
10/5/2018 0:00,Kelvin Tiller,5,5,3,4,0,0,109,139,11,16,114,150,1,1,6,10,0,0,1,0.6,1,0.75,0,0.784172662,0.6875,0.76,1,0,1,19.44,19.44,4.99,4.99,0,0,0,0,6'0,265,74,129,11,0,0,0,0,11,0,0.4,-0.0725,0.25,nan,-205,2,0
10/5/2018 0:00,Jared Rosholt,14,17,6,8,175,225,15,22,192,256,43,69,11,16,1,1,0,0,0.6875,1,0.823529412,0.75,0.777777778,0.681818182,0.75,0.623188406,0,1,-1,34.7,34.7,9.33,9.33,4,2,0,0,"6'2""",265,75,174,3,0,0,0,0,0,43,-0.3125,0.126811594,0.073529412,0.095959596,165,2,1
10/5/2018 0:00,Andre Harrison,50,70,15,40,64,67,23,27,256,398,90,253,3,3,2,7,0,0,1,0.285714286,0.714285714,0.375,0.955223881,0.851851852,0.64321608,0.355731225,2,0,2,17.77,17.77,36.44,36.44,0,2,0,0,"5'8""",145,69,164,14,0,0,0,0,128,0,0.714285714,0.287484855,0.339285714,0.103372029,-650,3,1
10/5/2018 0:00,Alexandre Bezerra,3,7,10,14,0,0,0,0,20,85,70,129,0,1,0,0,0,0,0,0,0.428571429,0.714285714,0,0,0.235294118,0.542635659,0,1,-1,0.22,0.22,9.38,9.38,0,0,0,0,5'8,145,73,84,6,0,0,0,0,0,70,nan,-0.307341541,-0.285714286,0,475,1,0
10/5/2018 0:00,Philipe Lins,8,11,27,36,17,20,6,6,76,123,47,83,1,1,3,5,0,0,1,0.6,0.727272727,0.75,0.85,1,0.617886179,0.56626506,2,0,2,11.82,11.82,11.98,11.98,0,0,0,0,"6'2""",265,79,0,15,0,0,0,0,38,0,0.4,0.051621119,-0.022727273,-0.15,-200,3,1
10/5/2018 0:00,Caio Alencar,2,2,2,2,11,12,0,0,13,17,4,8,1,2,1,1,0,0,0.5,1,1,1,0.916666667,0,0.764705882,0.5,0,1,-1,6.61,6.61,2.59,2.59,0,1,0,0,"6'4""",265,0,0,8,0,0,0,0,0,4,-0.5,0.264705882,0,nan,170,1,0
10/5/2018 0:00,Jumabieke Tuerxun,9,31,22,29,17,24,141,167,29,87,208,269,3,9,4,4,0,0,0.333333333,1,0.290322581,0.75862069,0.708333333,0.844311377,0.333333333,0.773234201,1,1,0,26.14,26.14,12.84,12.84,0,5,0,0,"5'7""",145,0,0,0,0,0,0,0,29,208,-0.666666667,-0.439900867,-0.468298109,-0.135978044,650,0,0
10/5/2018 0:00,Alexandre Almeida,10,12,10,16,16,17,20,28,41,58,42,75,2,2,3,4,0,0,1,0.75,0.833333333,0.625,0.941176471,0.714285714,0.706896552,0.56,0,1,-1,17.74,17.74,10.84,10.84,2,1,0,0,"5'8""",145,69,168,3,0,0,0,0,0,42,0.25,0.146896552,0.208333333,0.226890756,-1000,2,1
10/5/2018 0:00,Jack May,6,16,13,14,0,0,12,15,30,62,46,74,0,0,1,1,0,0,0,1,0.375,0.928571429,0,0.8,0.483870968,0.621621622,0,0,0,7.41,7.41,6.79,6.79,0,1,0,0,6'8,265,0,0,11,0,0,0,0,0,0,0,-0.137750654,-0.553571429,nan,105,0,0
10/5/2018 0:00,Alex Nicholson,40,57,19,33,7,8,4,5,90,204,89,195,0,0,0,1,0,0,0,0,0.701754386,0.575757576,0.875,0.8,0.441176471,0.456410256,0,2,-2,4.34,4.34,24.86,24.86,0,0,0,0,"6'4""",265,78,176,19,0,0,0,0,0,44.5,0,-0.015233786,0.12599681,0.075,-125,2,1
10/5/2018 0:00,Steven Siler,20,26,7,11,3,6,30,31,65,144,74,165,0,0,2,3,0,0,0,0.666666667,0.769230769,0.636363636,0.5,0.967741935,0.451388889,0.448484848,2,1,1,63.84,63.84,19.56,19.56,0,0,0,0,"5'10""",145,69,166,12,0,0,0,0,32.5,74,0,0.00290404,0.132867133,-0.467741935,-110,4,1
10/5/2018 0:00,Nazareno Malegarie,8,15,48,64,16,20,8,9,121,321,173,331,1,4,1,2,0,0,0.25,0.5,0.533333333,0.75,0.8,0.888888889,0.37694704,0.52265861,3,1,2,59.68,59.68,34.93,34.93,0,1,0,0,"5'8""",145,0,0,3,0,0,0,0,40.33333333,173,-0.25,-0.14571157,-0.216666667,-0.088888889,-110,1,0
10/5/2018 0:00,Francimar Barroso,20,31,4,5,5,7,0,0,82,147,39,93,1,1,0,0,0,0,1,0,0.64516129,0.8,0.714285714,0,0.557823129,0.419354839,0,0,0,4.31,4.31,15.29,15.29,0,0,0,0,"6'1""",265,75,127.5,19,0,0,0,0.702,0,0,nan,0.138468291,-0.15483871,nan,-230,2,0
10/5/2018 0:00,Josh Copeland,18,20,29,58,0,0,0,0,124,211,124,228,0,0,1,2,0,0,0,0.5,0.9,0.5,0,0,0.587677725,0.543859649,0,0,0,0.54,0.54,33.18,33.18,0,0,0,0,"6'1""",265,0,0,3,0,0,0,0,0,0,0,0.043818076,0.4,0,190,4,1
10/5/2018 0:00,Lance Palmer,8,15,10,23,154,197,8,8,179,244,27,73,7,11,0,4,0,0,0.636363636,0,0.533333333,0.434782609,0.781725888,1,0.733606557,0.369863014,0,1,-1,27.4,27.4,19.42,19.42,8,1,0,0,"5'6""",145,69,156,21,0,0,0,0,0,27,0.636363636,0.363743544,0.098550725,-0.218274112,0,4,1
10/5/2018 0:00,Andre Harrison,50,70,15,40,64,67,23,27,256,398,90,253,3,3,2,7,0,0,1,0.285714286,0.714285714,0.375,0.955223881,0.851851852,0.64321608,0.355731225,2,0,2,17.77,17.77,36.44,36.44,0,2,0,0,"5'8""",145,69,164,14,0,0,0,0,128,0,0.714285714,0.287484855,0.339285714,0.103372029,0,3,0
10/5/2018 0:00,Philipe Lins,8,11,27,36,17,20,6,6,76,123,47,83,1,1,3,5,0,0,1,0.6,0.727272727,0.75,0.85,1,0.617886179,0.56626506,2,0,2,11.82,11.82,11.98,11.98,0,0,0,0,"6'2""",265,79,0,15,0,0,0,0,38,0,0.4,0.051621119,-0.022727273,-0.15,0,3,1
10/5/2018 0:00,Jared Rosholt,14,17,6,8,175,225,15,22,192,256,43,69,11,16,1,1,0,0,0.6875,1,0.823529412,0.75,0.777777778,0.681818182,0.75,0.623188406,0,1,-1,34.7,34.7,9.33,9.33,4,2,0,0,"6'2""",265,75,174,3,0,0,0,0,0,43,-0.3125,0.126811594,0.073529412,0.095959596,0,2,0
10/5/2018 0:00,Steven Siler,20,26,7,11,3,6,30,31,65,144,74,165,0,0,2,3,0,0,0,0.666666667,0.769230769,0.636363636,0.5,0.967741935,0.451388889,0.448484848,2,1,1,63.84,63.84,19.56,19.56,0,0,0,0,"5'10""",145,69,166,12,0,0,0,0,32.5,74,0,0.00290404,0.132867133,-0.467741935,0,4,1
10/5/2018 0:00,Alexandre Almeida,10,12,10,16,16,17,20,28,41,58,42,75,2,2,3,4,0,0,1,0.75,0.833333333,0.625,0.941176471,0.714285714,0.706896552,0.56,0,1,-1,17.74,17.74,10.84,10.84,2,1,0,0,"5'8""",145,69,168,3,0,0,0,0,0,42,0.25,0.146896552,0.208333333,0.226890756,0,2,0
10/5/2018 0:00,Alex Nicholson,40,57,19,33,7,8,4,5,90,204,89,195,0,0,0,1,0,0,0,0,0.701754386,0.575757576,0.875,0.8,0.441176471,0.456410256,0,2,-2,4.34,4.34,24.86,24.86,0,0,0,0,"6'4""",265,78,176,19,0,0,0,0,0,44.5,0,-0.015233786,0.12599681,0.075,0,2,0
10/5/2018 0:00,Josh Copeland,18,20,29,58,0,0,0,0,124,211,124,228,0,0,1,2,0,0,0,0.5,0.9,0.5,0,0,0.587677725,0.543859649,0,0,0,0.54,0.54,33.18,33.18,0,0,0,0,"6'1""",265,0,0,3,0,0,0,0,0,0,0,0.043818076,0.4,0,0,4,1
10/13/2018 0:00,Ramsey Nijem,11,18,6,9,50,66,36,56,80,109,53,100,6,9,2,2,0,0,0.666666667,1,0.611111111,0.666666667,0.757575758,0.642857143,0.733944954,0.53,0,1,-1,20.71,20.71,3.49,3.49,2,3,0,0,"6'1""",155,74,86,0,0,0,0,0,0,53,-0.333333333,0.203944954,-0.055555556,0.114718615,0,1,1
10/13/2018 0:00,Yuki Kawana,4,8,22,29,8,25,62,66,38,101,110,126,2,4,8,11,0,0,0.5,0.727272727,0.5,0.75862069,0.32,0.939393939,0.376237624,0.873015873,0,0,0,74.05,74.05,10.02,10.02,0,4,0,0,"5'7""",155,0,0,6,0,0,0,0,0,0,-0.227272727,-0.496778249,-0.25862069,-0.619393939,0,0,0
10/13/2018 0:00,Brandon Halsey,1,1,8,9,93,147,27,45,102,169,44,72,8,10,4,5,0,0,0.8,0.8,1,0.888888889,0.632653061,0.6,0.603550296,0.611111111,1,1,0,12.41,12.41,4.71,4.71,8,3,0,0,6'0,205,0,0,8,0,0,0,0,102,44,0,-0.007560815,0.111111111,0.032653061,120,2,1
10/13/2018 0:00,Ronny Markes,11,12,4,5,30,44,73,103,51,75,83,125,4,5,4,5,0,0,0.8,0.8,0.916666667,0.8,0.681818182,0.708737864,0.68,0.664,0,1,-1,11.99,11.99,2.75,2.75,4,0,0,0,"6'1""",210,75,86,0,0,0,0,0,0,83,0,0.016,0.116666667,-0.026919682,-160,0,0
10/13/2018 0:00,Will Brooks,54,67,39,68,18,23,0,0,87,143,95,210,8,12,2,5,0,0,0.666666667,0.4,0.805970149,0.573529412,0.782608696,0,0.608391608,0.452380952,0,0,0,17.68,17.68,16.93,16.93,2,0,0,0,"5'10""",155,0,0,15,0,0,0,0,0,0,0.266666667,0.156010656,0.232440737,nan,-115,2,0
10/13/2018 0:00,Rashid Magomedov,50,111,23,35,40,50,13,13,204,441,67,181,0,1,1,7,0,0,0,0.142857143,0.45045045,0.657142857,0.8,1,0.462585034,0.370165746,0,0,0,7.58,7.58,27.03,27.03,0,1,0,0,"5'9""",155,71,120,11,0,0,0,0,0,0,-0.142857143,0.092419288,-0.206692407,-0.2,-115,3,1
10/13/2018 0:00,Maxim Grishin,34,43,20,35,19,21,1,2,64,100,33,79,4,6,0,1,0,0,0.666666667,0,0.790697674,0.571428571,0.904761905,0.5,0.64,0.417721519,1,0,1,8.46,8.46,16.69,16.69,3,0,0,0,"6'3""",205,76,132,11,0,0,0,0,64,0,0.666666667,0.222278481,0.219269103,0.404761905,-650,2,0
10/13/2018 0:00,Smealinho Rama,20,34,14,21,0,1,41,89,48,97,63,157,1,2,5,7,0,0,0.5,0.714285714,0.588235294,0.666666667,0,0.460674157,0.494845361,0.401273885,1,3,-2,6.18,6.18,15.31,15.31,1,1,0,0,"6'0""",205,76,168,5,0,0,0,0,48,21,-0.214285714,0.093571475,-0.078431373,-0.460674157,440,2,1
10/13/2018 0:00,Islam Mamedov,13,18,2,5,70,84,29,84,97,123,55,152,8,8,1,4,0,0,1,0.25,0.722222222,0.4,0.833333333,0.345238095,0.788617886,0.361842105,1,1,0,10.57,10.57,13.9,13.9,4,2,0,0,"6'0""",155,73,127.5,6,0,0,0,0,97,55,0.75,0.426775781,0.322222222,0.488095238,-1370,3,1
10/13/2018 0:00,Thiago Tavares,8,17,27,56,61,127,101,126,85,211,155,242,4,15,3,3,0,0,0.266666667,1,0.470588235,0.482142857,0.480314961,0.801587302,0.402843602,0.640495868,1,2,-1,19.79,19.79,19.33,19.33,1,1,0,0,"5'7""",155,0,0,15,0,0,0,0,85,77.5,-0.733333333,-0.237652266,-0.011554622,-0.321272341,750,1,0
10/13/2018 0:00,Dan Spohn,43,60,28,47,30,34,34,57,126,232,122,258,1,7,0,2,0,0,0.142857143,0,0.716666667,0.595744681,0.882352941,0.596491228,0.543103448,0.472868217,2,1,1,9.19,9.19,30.33,30.33,1,1,0,0,"6'4""",205,77,129,13,0,0,0,0,63,122,0.142857143,0.070235231,0.120921986,0.285861713,-400,2,0
10/13/2018 0:00,Sean O'Connell,7,10,19,25,36,79,28,30,80,216,99,147,0,1,2,5,0,0,0,0.4,0.7,0.76,0.455696203,0.933333333,0.37037037,0.673469388,4,0,4,11.96,11.96,12.11,12.11,0,0,0,0,6'1,205,0,0,29,0,0,0,0,20,0,-0.4,-0.303099017,-0.06,-0.477637131,310,3,1
10/13/2018 0:00,Chris Wade,52,87,44,77,20,31,33,67,212,443,133,265,7,9,10,18,0,0,0.777777778,0.555555556,0.597701149,0.571428571,0.64516129,0.492537313,0.478555305,0.501886792,0,0,0,72.75,72.75,20.65,20.65,2,1,0,0,"5'10""",145,70,164,12,0,0,0,0,0,0,0.222222222,-0.023331488,0.026272578,0.152623977,-155,2,1
10/13/2018 0:00,Robert Watley,14,31,55,70,26,38,22,27,56,98,87,122,4,5,12,16,0,0,0.8,0.75,0.451612903,0.785714286,0.684210526,0.814814815,0.571428571,0.713114754,0,0,0,13.11,13.11,10.69,10.69,1,4,0,0,"5'9""",155,0,0,5,0,0,0,0,0,0,0.05,-0.141686183,-0.334101382,-0.130604288,125,1,0
10/13/2018 0:00,Bozigit Ataev,11,15,20,27,26,34,16,16,70,108,61,122,2,3,1,3,0,0,0.666666667,0.333333333,0.733333333,0.740740741,0.764705882,1,0.648148148,0.5,0,1,-1,12.16,12.16,11.64,11.64,0,2,0,0,"6'0""",205,74,168,12,0,0,0,0,0,61,0.333333333,0.148148148,-0.007407407,-0.235294118,-485,2,1
10/13/2018 0:00,Emiliano Sordi,3,3,1,2,0,0,4,4,7,20,9,13,0,0,2,2,0,0,0,1,1,0.5,0,1,0.35,0.692307692,0,0,0,3.44,3.44,1.16,1.16,0,0,0,0,"6'2""",205,77,90,6,0,0,0,0,0,0,0,-0.342307692,0.5,nan,350,1,0
10/13/2018 0:00,Natan Schulte,52,85,52,98,48,76,19,41,159,293,234,555,13,22,4,6,0,0,0.590909091,0.666666667,0.611764706,0.530612245,0.631578947,0.463414634,0.542662116,0.421621622,0,0,0,16.66,16.66,27.28,27.28,2,1,0,0,"5'10""",155,69,160,9,0,0,0,0,0,0,-0.075757576,0.121040494,0.081152461,0.168164313,-265,4,1
10/13/2018 0:00,Johnny Case,4,14,8,14,10,21,25,30,27,111,36,53,0,0,4,6,0,0,0,0.666666667,0.285714286,0.571428571,0.476190476,0.833333333,0.243243243,0.679245283,0,0,0,4.54,4.54,5.6,5.6,0,0,0,0,"5'10""",155,73,0,0,0,0,0,0,0,0,0,-0.43600204,-0.285714286,-0.357142857,205,0,0
10/13/2018 0:00,Vinny Magalhaes,8,12,0,1,37,42,5,9,50,64,14,27,2,3,1,1,0,0,0.666666667,1,0.666666667,0,0.880952381,0.555555556,0.78125,0.518518519,0,0,0,16.24,16.24,2.52,2.52,2,0,0,0,"6'3""",205,75,176,34,0,0,0,0,0,0,-0.333333333,0.262731481,0.666666667,0.325396825,-985,4,1
10/13/2018 0:00,Rakim Cleveland,17,21,27,30,1,1,38,45,43,74,86,123,0,0,3,4,0,0,0,0.75,0.80952381,0.9,1,0.844444444,0.581081081,0.699186992,0,0,0,10.23,10.23,9.38,9.38,0,3,0,0,"6'3""",205,77,129,10,0,0,0,0,0,0,0,-0.118105911,-0.09047619,0.155555556,575,1,0
10/13/2018 0:00,Thiago Tavares,8,17,27,56,61,127,101,126,85,211,155,242,4,15,3,3,0,0,0.266666667,1,0.470588235,0.482142857,0.480314961,0.801587302,0.402843602,0.640495868,1,2,-1,19.79,19.79,19.33,19.33,1,1,0,0,"5'7""",155,0,0,15,0,0,0,0,85,77.5,-0.733333333,-0.237652266,-0.011554622,-0.321272341,0,1,0
10/13/2018 0:00,Rashid Magomedov,50,111,23,35,40,50,13,13,204,441,67,181,0,1,1,7,0,0,0,0.142857143,0.45045045,0.657142857,0.8,1,0.462585034,0.370165746,0,0,0,7.58,7.58,27.03,27.03,0,1,0,0,"5'9""",155,71,120,11,0,0,0,0,0,0,-0.142857143,0.092419288,-0.206692407,-0.2,0,3,1
10/13/2018 0:00,Sean O'Connell,7,10,19,25,36,79,28,30,80,216,99,147,0,1,2,5,0,0,0,0.4,0.7,0.76,0.455696203,0.933333333,0.37037037,0.673469388,4,0,4,11.96,11.96,12.11,12.11,0,0,0,0,6'1,205,0,0,29,0,0,0,0,20,0,-0.4,-0.303099017,-0.06,-0.477637131,0,3,1
10/13/2018 0:00,Smealinho Rama,20,34,14,21,0,1,41,89,48,97,63,157,1,2,5,7,0,0,0.5,0.714285714,0.588235294,0.666666667,0,0.460674157,0.494845361,0.401273885,1,3,-2,6.18,6.18,15.31,15.31,1,1,0,0,"6'0""",205,76,168,5,0,0,0,0,48,21,-0.214285714,0.093571475,-0.078431373,-0.460674157,0,2,0
10/13/2018 0:00,Natan Schulte,52,85,52,98,48,76,19,41,159,293,234,555,13,22,4,6,0,0,0.590909091,0.666666667,0.611764706,0.530612245,0.631578947,0.463414634,0.542662116,0.421621622,0,0,0,16.66,16.66,27.28,27.28,2,1,0,0,"5'10""",155,69,160,9,0,0,0,0,0,0,-0.075757576,0.121040494,0.081152461,0.168164313,0,4,1
10/13/2018 0:00,Chris Wade,52,87,44,77,20,31,33,67,212,443,133,265,7,9,10,18,0,0,0.777777778,0.555555556,0.597701149,0.571428571,0.64516129,0.492537313,0.478555305,0.501886792,0,0,0,72.75,72.75,20.65,20.65,2,1,0,0,"5'10""",145,70,164,12,0,0,0,0,0,0,0.222222222,-0.023331488,0.026272578,0.152623977,0,2,0
10/13/2018 0:00,Vinny Magalhaes,8,12,0,1,37,42,5,9,50,64,14,27,2,3,1,1,0,0,0.666666667,1,0.666666667,0,0.880952381,0.555555556,0.78125,0.518518519,0,0,0,16.24,16.24,2.52,2.52,2,0,0,0,"6'3""",205,75,176,34,0,0,0,0,0,0,-0.333333333,0.262731481,0.666666667,0.325396825,0,4,1
10/13/2018 0:00,Bozigit Ataev,11,15,20,27,26,34,16,16,70,108,61,122,2,3,1,3,0,0,0.666666667,0.333333333,0.733333333,0.740740741,0.764705882,1,0.648148148,0.5,0,1,-1,12.16,12.16,11.64,11.64,0,2,0,0,"6'0""",205,74,168,12,0,0,0,0,0,61,0.333333333,0.148148148,-0.007407407,-0.235294118,0,2,0
10/21/2018 0:00,Bojan Velickovic,16,32,19,39,75,100,45,61,129,267,108,234,7,11,10,12,0,0,0.636363636,0.833333333,0.5,0.487179487,0.75,0.737704918,0.483146067,0.461538462,0,0,0,22.14,22.14,21.44,21.44,2,3,0,0,"6'0""",170,76,168,11,0,0,0,0,0,0,-0.196969697,0.021607606,0.012820513,0.012295082,200,1,0
10/21/2018 0:00,Abubakar Nurmagomedov,19,28,13,35,36,50,43,73,76,150,94,232,5,9,2,5,0,0,0.555555556,0.4,0.678571429,0.371428571,0.72,0.589041096,0.506666667,0.405172414,0,2,-2,19.88,19.88,13.92,13.92,1,5,0,0,6'0,170,0,0,8,0,0,0,0,0,47,0.155555556,0.101494253,0.307142857,0.130958904,-260,2,1
10/21/2018 0:00,Louis Taylor,28,54,30,55,87,94,30,63,192,289,89,224,12,19,3,6,0,0,0.631578947,0.5,0.518518519,0.545454545,0.925531915,0.476190476,0.664359862,0.397321429,2,0,2,22.84,22.84,26.1,26.1,0,2,0,0,"5'11""",185,0,0,31,0,0,0,0,96,0,0.131578947,0.267038433,-0.026936027,0.449341439,-280,4,1
10/21/2018 0:00,Rex Harris,39,54,38,62,8,9,5,8,86,228,146,281,4,9,1,5,0,0,0.444444444,0.2,0.722222222,0.612903226,0.888888889,0.625,0.377192982,0.519572954,0,0,0,4.15,4.15,29.65,29.65,0,1,0,0,"6'0""",185,0,0,13,0,0,0,0,0,0,0.244444444,-0.142379971,0.109318996,0.263888889,220,1,0
10/21/2018 0:00,Magomed Magomedkerimov,23,36,13,26,45,58,9,27,127,246,44,151,10,11,2,10,0,0,0.909090909,0.2,0.638888889,0.5,0.775862069,0.333333333,0.516260163,0.291390728,0,0,0,14.71,14.71,24.32,24.32,3,0,0,0,"6'1""",170,73,168,15,0,0,0,0,0,0,0.709090909,0.224869434,0.138888889,0.442528736,-380,4,1
10/21/2018 0:00,Pavlo Kusch,6,9,21,27,6,15,0,0,35,107,48,102,0,7,2,3,0,0,0,0.666666667,0.666666667,0.777777778,0.4,0,0.327102804,0.470588235,2,1,1,11.38,11.38,13.05,13.05,1,2,0,0,"6'0""",170,0,0,11,0,0,0,0,17.5,48,-0.666666667,-0.143485432,-0.111111111,nan,290,1,0
10/21/2018 0:00,John Howard,31,42,25,38,33,33,56,83,148,230,152,334,5,8,9,11,0,0,0.625,0.818181818,0.738095238,0.657894737,1,0.674698795,0.643478261,0.45508982,1,0,1,16.69,16.69,27.25,27.25,2,1,0,0,"5'7""",185,72,168,17,0,0,0,0,148,0,-0.193181818,0.188388441,0.080200501,0.325301205,-159,2,1
10/21/2018 0:00,Eddie Gordon,7,29,58,73,8,9,29,29,96,353,194,348,1,5,5,12,0,0,0.2,0.416666667,0.24137931,0.794520548,0.888888889,1,0.271954674,0.557471264,0,1,-1,4.45,4.45,35.07,35.07,0,0,0,0,"6'0""",185,0,0,0,0,0,0,0,0,194,-0.216666667,-0.28551659,-0.553141238,-0.111111111,129,0,0
